贏|赢|SayJack|
蠅|蝇|SayJack|
櫻|樱|SayJack|
纓|缨|SayJack|
鸚|鹦|SayJack|
熒|荧|SayJack|
攖|撄|SayJack|
潁|颍|SayJack|
癭|瘿|SayJack|
罌|罂|SayJack|
瓔|璎|SayJack|
瀠|潆|SayJack|
縈|萦|SayJack|
嚶|嘤|SayJack|
鎣|蓥|SayJack|
瀅|滢|SayJack|
塋|茔|SayJack|
喲|哟|SayJack|
湧|涌|SayJack|
傭|佣|SayJack|
詠|咏|SayJack|
踴|踊|SayJack|
擁|拥|SayJack|
鱅|鳙|SayJack|
顒|颙|SayJack|
癰|痈|SayJack|
鯒|鲬|SayJack|
鏞|镛|SayJack|
郵|邮|SayJack|
遊|游|SayJack|
誘|诱|SayJack|
猶|犹|SayJack|
憂|忧|SayJack|
魷|鱿|SayJack|
優|优|SayJack|
祐|佑|SayJack|
銪|铕|SayJack|
鈾|铀|SayJack|
蕕|莸|SayJack|
鮋|鲉|SayJack|
語|语|SayJack|
鬱|郁|SayJack|
輿|舆|SayJack|
諭|谕|SayJack|
籲|吁|SayJack|
譽|誉|SayJack|
獄|狱|SayJack|
娛|娱|SayJack|
癒|愈|SayJack|
漁|渔|SayJack|
預|预|SayJack|
禦|御|SayJack|
慾|欲|SayJack|
與|与|SayJack|
嶼|屿|SayJack|
魚|鱼|SayJack|
瘀|淤|SayJack|
瘉|愈|SayJack|
璵|玙|SayJack|
飫|饫|SayJack|
澦|滪|SayJack|
鵒|鹆|SayJack|
鈺|钰|SayJack|
傴|伛|SayJack|
諛|谀|SayJack|
馭|驭|SayJack|
閾|阈|SayJack|
覦|觎|SayJack|
嫗|妪|SayJack|
歟|欤|SayJack|
紆|纡|SayJack|
俁|俣|SayJack|
蕷|蓣|SayJack|
齬|龉|SayJack|
鷸|鹬|SayJack|
踰|逾|SayJack|
畬|畲|SayJack|
願|愿|SayJack|
鴛|鸳|SayJack|
淵|渊|SayJack|
園|园|SayJack|
圓|圆|SayJack|
緣|缘|SayJack|
遠|远|SayJack|
員|员|SayJack|
轅|辕|SayJack|
櫞|橼|SayJack|
鳶|鸢|SayJack|
黿|鼋|SayJack|
嶽|岳|SayJack|
閲|阅|SayJack|
躍|跃|SayJack|
粵|粤|SayJack|
約|约|SayJack|
閱|阅|SayJack|
悅|悦|SayJack|
噦|哕|SayJack|
鉞|钺|SayJack|
醖|酝|SayJack|
勻|匀|SayJack|
暈|晕|SayJack|
韻|韵|SayJack|
紜|纭|SayJack|
雲|云|SayJack|
運|运|SayJack|
藴|蕴|SayJack|
醞|酝|SayJack|
隕|陨|SayJack|
蘊|蕴|SayJack|
韞|韫|SayJack|
溳|涢|SayJack|
氳|氲|SayJack|
贇|赟|SayJack|
惲|恽|SayJack|
慍|愠|SayJack|
鄖|郧|SayJack|
澐|沄|SayJack|
殞|殒|SayJack|
鄆|郓|SayJack|
篔|筼|SayJack|
薀|蕰|SayJack|
雜|杂|SayJack|
紮|扎|SayJack|
偺|咱|SayJack|
災|灾|SayJack|
載|载|SayJack|
贊|赞|SayJack|
暫|暂|SayJack|
讚|赞|SayJack|
瓚|瓒|SayJack|
攢|攒|SayJack|
趲|趱|SayJack|
鏨|錾|SayJack|
贓|赃|SayJack|
臟|脏|SayJack|
髒|脏|SayJack|
臢|臜|SayJack|
駔|驵|SayJack|
鑿|凿|SayJack|
棗|枣|SayJack|
譟|噪|SayJack|
繰|缲|SayJack|
蹧|糟|SayJack|
則|则|SayJack|
澤|泽|SayJack|
責|责|SayJack|
擇|择|SayJack|
賾|赜|SayJack|
簀|箦|SayJack|
嘖|啧|SayJack|
幘|帻|SayJack|
賊|贼|SayJack|
譖|谮|SayJack|
贈|赠|SayJack|
繒|缯|SayJack|
閘|闸|SayJack|
詐|诈|SayJack|
柵|栅|SayJack|
搾|榨|SayJack|
鮓|鲊|SayJack|
吒|咤|SayJack|
鍘|铡|SayJack|
債|债|SayJack|
齋|斋|SayJack|
盞|盏|SayJack|
佔|占|SayJack|
顫|颤|SayJack|
嶄|崭|SayJack|
斬|斩|SayJack|
輾|辗|SayJack|
戰|战|SayJack|
綻|绽|SayJack|
氈|毡|SayJack|
霑|沾|SayJack|
棧|栈|SayJack|
覘|觇|SayJack|
颭|飐|SayJack|
譫|谵|SayJack|
脹|胀|SayJack|
漲|涨|SayJack|
帳|帐|SayJack|
賬|账|SayJack|
張|张|SayJack|
趙|赵|SayJack|
詔|诏|SayJack|
釗|钊|SayJack|
櫂|棹|SayJack|
這|这|SayJack|
鍺|锗|SayJack|
輒|辄|SayJack|
謫|谪|SayJack|
蟄|蛰|SayJack|
鷓|鹧|SayJack|
診|诊|SayJack|
陣|阵|SayJack|
針|针|SayJack|
偵|侦|SayJack|
鎮|镇|SayJack|
賑|赈|SayJack|
貞|贞|SayJack|
楨|桢|SayJack|
軫|轸|SayJack|
鴆|鸩|SayJack|
禎|祯|SayJack|
箏|筝|SayJack|
爭|争|SayJack|
掙|挣|SayJack|
鄭|郑|SayJack|
睜|睁|SayJack|
證|证|SayJack|
猙|狰|SayJack|
証|证|SayJack|
癥|症|SayJack|
鋥|锃|SayJack|
幀|帧|SayJack|
崢|峥|SayJack|
錚|铮|SayJack|
諍|诤|SayJack|
鉦|钲|SayJack|
幟|帜|SayJack|
紙|纸|SayJack|
隻|只|SayJack|
執|执|SayJack|
摯|挚|SayJack|
織|织|SayJack|
緻|致|SayJack|
滯|滞|SayJack|
擲|掷|SayJack|
誌|志|SayJack|
姪|侄|SayJack|
製|制|SayJack|
職|职|SayJack|
質|质|SayJack|
躓|踬|SayJack|
梔|栀|SayJack|
鷙|鸷|SayJack|
騭|骘|SayJack|
躑|踯|SayJack|
輊|轾|SayJack|
贄|贽|SayJack|
銍|铚|SayJack|
縶|絷|SayJack|
軹|轵|SayJack|
觶|觯|SayJack|
鑕|锧|SayJack|
種|种|SayJack|
鐘|钟|SayJack|
終|终|SayJack|
鍾|钟|SayJack|
眾|众|SayJack|
腫|肿|SayJack|
塚|冢|SayJack|
皺|皱|SayJack|
軸|轴|SayJack|
週|周|SayJack|
晝|昼|SayJack|
鵃|鸼|SayJack|
紂|纣|SayJack|
輈|辀|SayJack|
冑|胄|SayJack|
縐|绉|SayJack|
豬|猪|SayJack|
諸|诸|SayJack|
貯|贮|SayJack|
燭|烛|SayJack|
駐|驻|SayJack|
築|筑|SayJack|
囑|嘱|SayJack|
矚|瞩|SayJack|
鑄|铸|SayJack|
註|注|SayJack|
硃|朱|SayJack|
櫧|槠|SayJack|
瀦|潴|SayJack|
紵|纻|SayJack|
櫫|橥|SayJack|
苧|苎|SayJack|
佇|伫|SayJack|
誅|诛|SayJack|
銖|铢|SayJack|
撾|挝|SayJack|
賺|赚|SayJack|
專|专|SayJack|
轉|转|SayJack|
磚|砖|SayJack|
顓|颛|SayJack|
囀|啭|SayJack|
饌|馔|SayJack|
樁|桩|SayJack|
莊|庄|SayJack|
壯|壮|SayJack|
狀|状|SayJack|
裝|装|SayJack|
粧|妆|SayJack|
妝|妆|SayJack|
綴|缀|SayJack|
錐|锥|SayJack|
墜|坠|SayJack|
贅|赘|SayJack|
騅|骓|SayJack|
縋|缒|SayJack|
準|准|SayJack|
諄|谆|SayJack|
濁|浊|SayJack|
鐲|镯|SayJack|
諑|诼|SayJack|
梲|棁|SayJack|
漬|渍|SayJack|
諮|咨|SayJack|
資|资|SayJack|
齜|龇|SayJack|
玆|兹|SayJack|
緇|缁|SayJack|
輜|辎|SayJack|
茲|兹|SayJack|
鯔|鲻|SayJack|
貲|赀|SayJack|
鎡|镃|SayJack|
錙|锱|SayJack|
眥|眦|SayJack|
鶿|鹚|SayJack|
總|总|SayJack|
綜|综|SayJack|
蹤|踪|SayJack|
縱|纵|SayJack|
瘲|疭|SayJack|
傯|偬|SayJack|
驟|骤|SayJack|
騶|驺|SayJack|
鄒|邹|SayJack|
諏|诹|SayJack|
謅|诌|SayJack|
鯫|鲰|SayJack|
組|组|SayJack|
詛|诅|SayJack|
鏃|镞|SayJack|
鑽|钻|SayJack|
躦|躜|SayJack|
纘|缵|SayJack|
檇|槜|SayJack|
鱒|鳟|SayJack|
畫|画|feng|
卻|却|feng|
藉口|借口|feng|借口、凭借，otherwise 藉
憑藉|凭借|feng|借口、凭借，otherwise 藉
夥|伙|Yiliya|feng: 夥 is only used in the PRC when it means 多.
鹼|碱|Yiliya| I know for sure that 硷 is a non-standard (perhaps older) simplification. No longer used. Baidu automatically converts it to 碱.
餘|余|Yiliya|feng: 馀 is only supposed to be used when necessary to prevent confusion.
摺|折|Yiliya|feng: 摺 is only used in the PRC when necessary to avoid confusion.
㑯|㑔|Unihan|kSimplifiedVariant
㑳|㑇|Unihan|kSimplifiedVariant
㒓|𠉂|Unihan|kSimplifiedVariant
㓨|刾|Unihan|kSimplifiedVariant
㗲|𠵾|Unihan|kSimplifiedVariant
㘚|㘎|Unihan|kSimplifiedVariant
㜄|㚯|Unihan|kSimplifiedVariant
㜏|㛣|Unihan|kSimplifiedVariant
㜢|𡞱|Unihan|kSimplifiedVariant
㜷|𡝠|Unihan|kSimplifiedVariant
㞞|𪨊|Unihan|kSimplifiedVariant
㠏|㟆|Unihan|kSimplifiedVariant
㢝|𢋈|Unihan|kSimplifiedVariant
㥮|㤘|Unihan|kSimplifiedVariant
㦎|𢛯|Unihan|kSimplifiedVariant
㩜|㨫|Unihan|kSimplifiedVariant
㩳|㧐|Unihan|kSimplifiedVariant
㷿|𤈷|Unihan|kSimplifiedVariant
㺏|𤠋|Unihan|kSimplifiedVariant
㿧|𤽯|Unihan|kSimplifiedVariant
䀹|𥅴|Unihan|kSimplifiedVariant
䁪|𥇢|Unihan|kSimplifiedVariant
䁻|䀥|Unihan|kSimplifiedVariant
䉙|𥬀|Unihan|kSimplifiedVariant
䉬|𫂈|Unihan|kSimplifiedVariant
䉲|𥮜|Unihan|kSimplifiedVariant
䊭|𥺅|Unihan|kSimplifiedVariant
䊷|䌶|Unihan|kSimplifiedVariant
䋙|䌺|Unihan|kSimplifiedVariant
䋚|䌻|Unihan|kSimplifiedVariant
䋻|䌾|Unihan|kSimplifiedVariant
䋿|𦈓|Unihan|kSimplifiedVariant
䌈|𦈖|Unihan|kSimplifiedVariant
䌋|𦈘|Unihan|kSimplifiedVariant
䌖|𦈜|Unihan|kSimplifiedVariant
䌝|𦈟|Unihan|kSimplifiedVariant
䌟|𦈞|Unihan|kSimplifiedVariant
䌥|𦈠|Unihan|kSimplifiedVariant
䌰|𦈙|Unihan|kSimplifiedVariant
䕳|𦰴|Unihan|kSimplifiedVariant
䗿|𧉞|Unihan|kSimplifiedVariant
䙡|䙌|Unihan|kSimplifiedVariant
䜀|䜧|Unihan|kSimplifiedVariant
䝻|𧹕|Unihan|kSimplifiedVariant
䝼|䞍|Unihan|kSimplifiedVariant
䞈|𧹑|Unihan|kSimplifiedVariant
䢨|𨑹|Unihan|kSimplifiedVariant
䥇|䦂|Unihan|kSimplifiedVariant
䥩|𨱖|Unihan|kSimplifiedVariant
䥱|䥾|Unihan|kSimplifiedVariant
䦘|𨸄|Unihan|kSimplifiedVariant
䦛|䦶|Unihan|kSimplifiedVariant
䦟|䦷|Unihan|kSimplifiedVariant
䦳|𨷿|Unihan|kSimplifiedVariant
䧢|𨸟|Unihan|kSimplifiedVariant
䪏|𩏼|Unihan|kSimplifiedVariant
䪗|𩐀|Unihan|kSimplifiedVariant
䪘|𩏿|Unihan|kSimplifiedVariant
䫴|𩖗|Unihan|kSimplifiedVariant
䬘|𩙮|Unihan|kSimplifiedVariant
䬝|𩙯|Unihan|kSimplifiedVariant
䬞|𩙧|Unihan|kSimplifiedVariant
䭀|𩠇|Unihan|kSimplifiedVariant
䭃|𩠈|Unihan|kSimplifiedVariant
䭿|𩧭|Unihan|kSimplifiedVariant
䮝|𩧰|Unihan|kSimplifiedVariant
䮞|𩨁|Unihan|kSimplifiedVariant
䮠|𩧿|Unihan|kSimplifiedVariant
䮫|𩨇|Unihan|kSimplifiedVariant
䮳|𩨏|Unihan|kSimplifiedVariant
䮾|𩧪|Unihan|kSimplifiedVariant
䯀|䯅|Unihan|kSimplifiedVariant
䱙|𩾈|Unihan|kSimplifiedVariant
䱬|𩾊|Unihan|kSimplifiedVariant
䱰|𩾋|Unihan|kSimplifiedVariant
䱷|䲣|Unihan|kSimplifiedVariant
䱽|䲝|Unihan|kSimplifiedVariant
䲖|𩾂|Unihan|kSimplifiedVariant
䲰|𪉂|Unihan|kSimplifiedVariant
䴬|鹮|Unihan|kSimplifiedVariant
䴬|𪎈|Unihan|kSimplifiedVariant
䴴|𪎋|Unihan|kSimplifiedVariant
余|余|Unihan|kSimplifiedVariant
俔|伣|Unihan|kSimplifiedVariant
俥|伡|Unihan|kSimplifiedVariant
倈|俫|Unihan|kSimplifiedVariant
倬|仓|Unihan|kSimplifiedVariant
倲|㑈|Unihan|kSimplifiedVariant
偑|㐽|Unihan|kSimplifiedVariant
僞|伪|Unihan|kSimplifiedVariant
儬|俭|Unihan|kSimplifiedVariant
儣|𠆲|Unihan|kSimplifiedVariant
儸|㑩|Unihan|kSimplifiedVariant
凈|净|Unihan|kSimplifiedVariant
凙|𪞝|Unihan|kSimplifiedVariant
剗|刬|Unihan|kSimplifiedVariant
剾|𠛅|Unihan|kSimplifiedVariant
劏|㓥|Unihan|kSimplifiedVariant
劚|㔬|Unihan|kSimplifiedVariant
台|台|Unihan|kSimplifiedVariant
后|后|Unihan|kSimplifiedVariant
哯|𠯟|Unihan|kSimplifiedVariant
唚|吣|Unihan|kSimplifiedVariant
啢|唡|Unihan|kSimplifiedVariant
喎|㖞|Unihan|kSimplifiedVariant
嗹|𪡏|Unihan|kSimplifiedVariant
嘓|啯|Unihan|kSimplifiedVariant
噅|𠯠|Unihan|kSimplifiedVariant
噚|㖊|Unihan|kSimplifiedVariant
噠|哒|Unihan|kSimplifiedVariant
嚌|哜|Unihan|kSimplifiedVariant
圞|𪢮|Unihan|kSimplifiedVariant
垵|埯|Unihan|kSimplifiedVariant
埰|采|Unihan|kSimplifiedVariant
堖|垴|Unihan|kSimplifiedVariant
壈|𡒄|Unihan|kSimplifiedVariant
壼|壸|Unihan|kSimplifiedVariant
媰|㛀|Unihan|kSimplifiedVariant
嬃|媭|Unihan|kSimplifiedVariant
孋|㛤|Unihan|kSimplifiedVariant
屩|𪨗|Unihan|kSimplifiedVariant
崬|岽|Unihan|kSimplifiedVariant
嵼|𡶴|Unihan|kSimplifiedVariant
嶮|崄|Unihan|kSimplifiedVariant
幺|么|Unihan|kSimplifiedVariant
弳|弪|Unihan|kSimplifiedVariant
彞|彝|Unihan|kSimplifiedVariant
彠|彟|Unihan|kSimplifiedVariant
彲|彨|Unihan|kSimplifiedVariant
征|征|Unihan|kSimplifiedVariant
志|志|Unihan|kSimplifiedVariant
悞|悮|Unihan|kSimplifiedVariant
愿|愿|Unihan|kSimplifiedVariant
懀|𢙓|Unihan|kSimplifiedVariant
戱|戯|Unihan|kSimplifiedVariant
挩|捝|Unihan|kSimplifiedVariant
掆|㧏|Unihan|kSimplifiedVariant
掗|挜|Unihan|kSimplifiedVariant
摋|𢫬|Unihan|kSimplifiedVariant
撏|挦|Unihan|kSimplifiedVariant
撝|㧑|Unihan|kSimplifiedVariant
擓|㧟|Unihan|kSimplifiedVariant
擽|㧰|Unihan|kSimplifiedVariant
斅|𢽾|Unihan|kSimplifiedVariant
斆|敩|Unihan|kSimplifiedVariant
曏|向|Unihan|kSimplifiedVariant
曥|𣆐|Unihan|kSimplifiedVariant
朥|𦛨|Unihan|kSimplifiedVariant
杴|锨|Unihan|kSimplifiedVariant
极|极|Unihan|kSimplifiedVariant
棡|㭎|Unihan|kSimplifiedVariant
椏|桠|Unihan|kSimplifiedVariant
椲|㭏|Unihan|kSimplifiedVariant
榪|杩|Unihan|kSimplifiedVariant
榲|榅|Unihan|kSimplifiedVariant
槶|椢|Unihan|kSimplifiedVariant
槼|椝|Unihan|kSimplifiedVariant
樢|㭤|Unihan|kSimplifiedVariant
樫|㭴|Unihan|kSimplifiedVariant
樳|桪|Unihan|kSimplifiedVariant
樿|椫|Unihan|kSimplifiedVariant
檭|𣘴|Unihan|kSimplifiedVariant
檮|梼|Unihan|kSimplifiedVariant
欍|𣐤|Unihan|kSimplifiedVariant
欓|𣗋|Unihan|kSimplifiedVariant
欞|棂|Unihan|kSimplifiedVariant
殨|㱮|Unihan|kSimplifiedVariant
殰|㱩|Unihan|kSimplifiedVariant
漵|溆|Unihan|kSimplifiedVariant
潷|滗|Unihan|kSimplifiedVariant
澅|𣶩|Unihan|kSimplifiedVariant
澩|泶|Unihan|kSimplifiedVariant
澾|㳠|Unihan|kSimplifiedVariant
濄|㳡|Unihan|kSimplifiedVariant
濆|𣸣|Unihan|kSimplifiedVariant
濜|浕|Unihan|kSimplifiedVariant
濧|㳔|Unihan|kSimplifiedVariant
瀂|澛|Unihan|kSimplifiedVariant
瀃|𣽷|Unihan|kSimplifiedVariant
瀇|㲿|Unihan|kSimplifiedVariant
瀬|泻|Unihan|kSimplifiedVariant
灕|漓|Unihan|kSimplifiedVariant
灙|𣺼|Unihan|kSimplifiedVariant
灠|漤|Unihan|kSimplifiedVariant
灡|㳕|Unihan|kSimplifiedVariant
灧|滟|Unihan|kSimplifiedVariant
煱|㶽|Unihan|kSimplifiedVariant
熅|煴|Unihan|kSimplifiedVariant
熉|𤈶|Unihan|kSimplifiedVariant
熌|𤇄|Unihan|kSimplifiedVariant
熓|𤆡|Unihan|kSimplifiedVariant
熡|𤋏|Unihan|kSimplifiedVariant
熲|颎|Unihan|kSimplifiedVariant
燶|㶶|Unihan|kSimplifiedVariant
爄|𤇃|Unihan|kSimplifiedVariant
獱|㺍|Unihan|kSimplifiedVariant
玁|𤞤|Unihan|kSimplifiedVariant
瑲|玱|Unihan|kSimplifiedVariant
瑽|𪻐|Unihan|kSimplifiedVariant
璯|㻅|Unihan|kSimplifiedVariant
瓕|𤦀|Unihan|kSimplifiedVariant
痾|疴|Unihan|kSimplifiedVariant
瘂|痖|Unihan|kSimplifiedVariant
皟|𤾀|Unihan|kSimplifiedVariant
睍|𪾢|Unihan|kSimplifiedVariant
瞘|眍|Unihan|kSimplifiedVariant
瞜|䁖|Unihan|kSimplifiedVariant
瞤|𥆧|Unihan|kSimplifiedVariant
瞶|瞆|Unihan|kSimplifiedVariant
碙|𥐻|Unihan|kSimplifiedVariant
碽|䂵|Unihan|kSimplifiedVariant
磑|硙|Unihan|kSimplifiedVariant
磠|硵|Unihan|kSimplifiedVariant
礆|硷|Unihan|kSimplifiedVariant
礒|𥐟|Unihan|kSimplifiedVariant
禰|祢|Unihan|kSimplifiedVariant
稏|䅉|Unihan|kSimplifiedVariant
穭|稆|Unihan|kSimplifiedVariant
窵|窎|Unihan|kSimplifiedVariant
筴|䇲|Unihan|kSimplifiedVariant
篘|𥬠|Unihan|kSimplifiedVariant
籋|𥬞|Unihan|kSimplifiedVariant
籔|䉤|Unihan|kSimplifiedVariant
籛|篯|Unihan|kSimplifiedVariant
籪|簖|Unihan|kSimplifiedVariant
糹|纟|Unihan|kSimplifiedVariant
紬|纫|Unihan|kSimplifiedVariant
紖|纼|Unihan|kSimplifiedVariant
紘|纮|Unihan|kSimplifiedVariant
紬|䌷|Unihan|kSimplifiedVariant
紿|绐|Unihan|kSimplifiedVariant
絅|䌹|Unihan|kSimplifiedVariant
絰|绖|Unihan|kSimplifiedVariant
絺|𫄨|Unihan|kSimplifiedVariant
綀|𦈌|Unihan|kSimplifiedVariant
綇|𦈋|Unihan|kSimplifiedVariant
綐|䌼|Unihan|kSimplifiedVariant
緍|𦈏|Unihan|kSimplifiedVariant
緓|绬|Unihan|kSimplifiedVariant
緰|𦈕|Unihan|kSimplifiedVariant
緷|𦈬|Unihan|kSimplifiedVariant
緸|𦈑|Unihan|kSimplifiedVariant
縬|缙|Unihan|kSimplifiedVariant
縎|𦈔|Unihan|kSimplifiedVariant
縕|缊|Unihan|kSimplifiedVariant
縗|缞|Unihan|kSimplifiedVariant
縬|𦈚|Unihan|kSimplifiedVariant
縳|䌸|Unihan|kSimplifiedVariant
縺|𦈐|Unihan|kSimplifiedVariant
繏|𦈝|Unihan|kSimplifiedVariant
繓|𦈛|Unihan|kSimplifiedVariant
繟|𦈎|Unihan|kSimplifiedVariant
繢|缋|Unihan|kSimplifiedVariant
繸|䍁|Unihan|kSimplifiedVariant
繻|𦈡|Unihan|kSimplifiedVariant
繿|䍀|Unihan|kSimplifiedVariant
纁|𫄸|Unihan|kSimplifiedVariant
纇|颣|Unihan|kSimplifiedVariant
纍|累|Unihan|kSimplifiedVariant
耮|耢|Unihan|kSimplifiedVariant
脥|𣍰|Unihan|kSimplifiedVariant
腪|𣍯|Unihan|kSimplifiedVariant
膕|腘|Unihan|kSimplifiedVariant
膢|𦝼|Unihan|kSimplifiedVariant
臗|𣎑|Unihan|kSimplifiedVariant
般|举|Unihan|kSimplifiedVariant
萴|荝|Unihan|kSimplifiedVariant
葤|荮|Unihan|kSimplifiedVariant
蓴|莼|Unihan|kSimplifiedVariant
蕓|芸|Unihan|kSimplifiedVariant
薳|䓕|Unihan|kSimplifiedVariant
薴|苧|Unihan|kSimplifiedVariant
虆|蔂|Unihan|kSimplifiedVariant
蜡|蜡|Unihan|kSimplifiedVariant
螮|䗖|Unihan|kSimplifiedVariant
螿|螀|Unihan|kSimplifiedVariant
蠁|蚃|Unihan|kSimplifiedVariant
蠨|蟏|Unihan|kSimplifiedVariant
衕|同|Unihan|kSimplifiedVariant
衚|胡|Unihan|kSimplifiedVariant
襀|𫌀|Unihan|kSimplifiedVariant
襉|裥|Unihan|kSimplifiedVariant
襬|䙓|Unihan|kSimplifiedVariant
覆|复|Unihan|kSimplifiedVariant
覎|觃|Unihan|kSimplifiedVariant
覥|觍|Unihan|kSimplifiedVariant
覼|𫌨|Unihan|kSimplifiedVariant
訁|讠|Unihan|kSimplifiedVariant
訑|𫍙|Unihan|kSimplifiedVariant
訒|讱|Unihan|kSimplifiedVariant
訢|䜣|Unihan|kSimplifiedVariant
訩|讻|Unihan|kSimplifiedVariant
詀|𧮪|Unihan|kSimplifiedVariant
詑|𫍟|Unihan|kSimplifiedVariant
詗|诇|Unihan|kSimplifiedVariant
誒|诶|Unihan|kSimplifiedVariant
誾|訚|Unihan|kSimplifiedVariant
諝|谞|Unihan|kSimplifiedVariant
諰|𫍰|Unihan|kSimplifiedVariant
謏|𫍲|Unihan|kSimplifiedVariant
謚|谥|Unihan|kSimplifiedVariant
譊|𫍢|Unihan|kSimplifiedVariant
譸|诪|Unihan|kSimplifiedVariant
讋|詟|Unihan|kSimplifiedVariant
讌|䜩|Unihan|kSimplifiedVariant
豶|豮|Unihan|kSimplifiedVariant
貙|䝙|Unihan|kSimplifiedVariant
貟|贠|Unihan|kSimplifiedVariant
賙|赒|Unihan|kSimplifiedVariant
賟|𧹖|Unihan|kSimplifiedVariant
賧|赕|Unihan|kSimplifiedVariant
賰|䞐|Unihan|kSimplifiedVariant
賵|赗|Unihan|kSimplifiedVariant
贃|𧹗|Unihan|kSimplifiedVariant
蹻|𫏋|Unihan|kSimplifiedVariant
躎|䟢|Unihan|kSimplifiedVariant
躝|𨅬|Unihan|kSimplifiedVariant
軉|𨉗|Unihan|kSimplifiedVariant
軏|𫐄|Unihan|kSimplifiedVariant
軗|𨐅|Unihan|kSimplifiedVariant
軨|𫐬|Unihan|kSimplifiedVariant
輄|𨐈|Unihan|kSimplifiedVariant
輗|𫐐|Unihan|kSimplifiedVariant
輮|𫐓|Unihan|kSimplifiedVariant
轣|𫐆|Unihan|kSimplifiedVariant
鄬|乡|Unihan|kSimplifiedVariant
酇|酂|Unihan|kSimplifiedVariant
釒|钅|Unihan|kSimplifiedVariant
釳|𨰿|Unihan|kSimplifiedVariant
釾|䥺|Unihan|kSimplifiedVariant
鈇|𫓧|Unihan|kSimplifiedVariant
鈬|钠|Unihan|kSimplifiedVariant
鈋|𨱂|Unihan|kSimplifiedVariant
鈒|钑|Unihan|kSimplifiedVariant
鈠|𨱁|Unihan|kSimplifiedVariant
鈯|𨱄|Unihan|kSimplifiedVariant
鈲|𨱃|Unihan|kSimplifiedVariant
鈳|钶|Unihan|kSimplifiedVariant
鉁|𨱅|Unihan|kSimplifiedVariant
鉶|铏|Unihan|kSimplifiedVariant
銛|铦|Unihan|kSimplifiedVariant
銶|𨱇|Unihan|kSimplifiedVariant
鋉|𨱈|Unihan|kSimplifiedVariant
鋩|铓|Unihan|kSimplifiedVariant
鋮|铖|Unihan|kSimplifiedVariant
鋶|锍|Unihan|kSimplifiedVariant
錂|𨱋|Unihan|kSimplifiedVariant
錏|铔|Unihan|kSimplifiedVariant
錩|锠|Unihan|kSimplifiedVariant
鍄|𨱉|Unihan|kSimplifiedVariant
鍈|锳|Unihan|kSimplifiedVariant
鍚|钖|Unihan|kSimplifiedVariant
鍮|𨱎|Unihan|kSimplifiedVariant
鎝|𨱏|Unihan|kSimplifiedVariant
鎪|锼|Unihan|kSimplifiedVariant
鎯|𨱍|Unihan|kSimplifiedVariant
鎲|镋|Unihan|kSimplifiedVariant
鎷|𨰾|Unihan|kSimplifiedVariant
鏆|𨱌|Unihan|kSimplifiedVariant
鏇|镟|Unihan|kSimplifiedVariant
鏉|𨱒|Unihan|kSimplifiedVariant
鏦|𫓩|Unihan|kSimplifiedVariant
鏺|䥽|Unihan|kSimplifiedVariant
鐄|𨱑|Unihan|kSimplifiedVariant
鐍|𫔎|Unihan|kSimplifiedVariant
鐎|𨱓|Unihan|kSimplifiedVariant
鐏|𨱔|Unihan|kSimplifiedVariant
鐥|䦅|Unihan|kSimplifiedVariant
鐯|䦃|Unihan|kSimplifiedVariant
鐶|镮|Unihan|kSimplifiedVariant
钁|镢|Unihan|kSimplifiedVariant
閆|闫|Unihan|kSimplifiedVariant
閈|闬|Unihan|kSimplifiedVariant
閍|𨸂|Unihan|kSimplifiedVariant
閐|𨸃|Unihan|kSimplifiedVariant
閫|阃|Unihan|kSimplifiedVariant
闠|阓|Unihan|kSimplifiedVariant
闤|阛|Unihan|kSimplifiedVariant
阪|坂|Unihan|kSimplifiedVariant
霢|霡|Unihan|kSimplifiedVariant
鞝|绱|Unihan|kSimplifiedVariant
鞽|鞒|Unihan|kSimplifiedVariant
頮|颒|Unihan|kSimplifiedVariant
頴|颕|Unihan|kSimplifiedVariant
顃|𩖖|Unihan|kSimplifiedVariant
颰|𩙥|Unihan|kSimplifiedVariant
颷|𩙪|Unihan|kSimplifiedVariant
颻|飖|Unihan|kSimplifiedVariant
颾|𩙫|Unihan|kSimplifiedVariant
飈|飚|Unihan|kSimplifiedVariant
飠|饣|Unihan|kSimplifiedVariant
飣|饤|Unihan|kSimplifiedVariant
飥|饦|Unihan|kSimplifiedVariant
餔|𫗦|Unihan|kSimplifiedVariant
餕|馂|Unihan|kSimplifiedVariant
餖|饾|Unihan|kSimplifiedVariant
餗|𫗧|Unihan|kSimplifiedVariant
餦|𫗠|Unihan|kSimplifiedVariant
餭|𫗮|Unihan|kSimplifiedVariant
餸|𩠌|Unihan|kSimplifiedVariant
餺|馎|Unihan|kSimplifiedVariant
饘|𫗴|Unihan|kSimplifiedVariant
馹|驲|Unihan|kSimplifiedVariant
駃|𫘝|Unihan|kSimplifiedVariant
駎|𩧨|Unihan|kSimplifiedVariant
駚|𩧫|Unihan|kSimplifiedVariant
駧|𩧲|Unihan|kSimplifiedVariant
駩|𩧴|Unihan|kSimplifiedVariant
駰|骃|Unihan|kSimplifiedVariant
駶|𩧺|Unihan|kSimplifiedVariant
駻|𫘣|Unihan|kSimplifiedVariant
騌|骔|Unihan|kSimplifiedVariant
騔|𩨀|Unihan|kSimplifiedVariant
